Measurement:	L3B3_Out
Date:	2022-04-29	Time:	15:33:56
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-1.16397e-11	-5.384663e-11	0.17984700202941895	
-0.5	0.0	-1.448959e-11	-1.191235e-11	1.1745586395263672	
-1.0	0.0	-1.794893e-11	-1.395454e-11	2.154552936553955	
-1.5	0.0	-1.758325e-11	-1.672772e-11	3.134552001953125	
-2.0	0.0	-1.902852e-11	-7.155029e-12	4.124548673629761	
-2.5	0.0	-1.884859e-11	-1.834058e-11	5.094545364379883	
-3.0	0.0	-2.105999e-11	-1.079846e-11	6.074543476104736	
-3.5	0.0	-2.586012e-11	-1.361225e-11	7.054539442062378	
-4.0	0.0	-2.690489e-11	-7.653975e-12	8.02453875541687	
-4.5	0.0	-2.944134e-11	1.799112e-12	9.327564001083374	
-5.0	0.0	-3.559382e-11	-1.364531e-12	10.747561693191528	
0.0	-1.0	-2.410953e-12	-6.660455e-12	12.497555255889893	
-0.5	-1.0	-9.774566e-11	1.145792e-11	13.927555322647095	
-1.0	-1.0	-1.341847e-10	4.829475e-12	15.347549676895142	
-1.5	-1.0	-1.475982e-10	-1.068165e-11	16.757549285888672	
-2.0	-1.0	-1.29373e-10	-3.068034e-12	18.16754460334778	
-2.5	-1.0	-1.316948e-10	-1.683213e-12	19.587539434432983	
-3.0	-1.0	-9.219103e-11	-7.147158e-12	21.007537364959717	
-3.5	-1.0	-1.184959e-10	-7.535382e-12	22.437535762786865	
-4.0	-1.0	-1.33552e-10	-3.624278e-12	23.87753176689148	
-4.5	-1.0	-1.390081e-10	-2.117782e-12	25.30752730369568	
-5.0	-1.0	-1.283516e-10	-2.303194e-12	26.747524976730347	
0.0	-2.0	-2.307984e-11	-1.208964e-11	28.057522535324097	
-0.5	-2.0	-1.258159e-09	2.210501e-12	29.497517585754395	
-1.0	-2.0	-2.308392e-09	-2.289588e-11	30.90751600265503	
-1.5	-2.0	-2.79607e-09	-2.210207e-11	32.32781958580017	
-2.0	-2.0	-2.996178e-09	-4.083478e-11	33.74781656265259	
-2.5	-2.0	-3.390203e-09	-3.850256e-12	35.18781352043152	
-3.0	-2.0	-3.00489e-09	-3.595309e-12	36.59780478477478	
-3.5	-2.0	-2.618368e-09	4.142914e-13	38.007803201675415	
-4.0	-2.0	-2.812225e-09	-1.879934e-11	39.42779874801636	
-4.5	-2.0	-2.621108e-09	2.333003e-11	40.84779739379883	
-5.0	-2.0	-2.560896e-09	-5.977029e-11	42.25814437866211	
0.0	-3.0	-5.260834e-12	-3.050657e-12	44.00813961029053	
-0.5	-3.0	-3.821018e-09	-4.904802e-12	45.42813515663147	
-1.0	-3.0	-7.373291e-09	1.018322e-11	46.83813190460205	
-1.5	-3.0	-9.532932e-09	3.706783e-11	48.69812726974487	
-2.0	-3.0	-1.167287e-08	1.655672e-11	50.12812614440918	
-2.5	-3.0	-1.301181e-08	6.770499e-12	51.54812479019165	
-3.0	-3.0	-1.24075e-08	3.764147e-11	52.971519231796265	
-3.5	-3.0	-1.235654e-08	-9.916815e-12	54.391512393951416	
-4.0	-3.0	-1.250078e-08	5.293003e-12	55.801512479782104	
-4.5	-3.0	-1.239239e-08	-1.88309e-13	57.24957752227783	
-5.0	-3.0	-1.37242e-08	-1.570525e-11	58.689576864242554	
0.0	-4.0	-1.377795e-12	-1.270382e-11	60.44956946372986	
-0.5	-4.0	-6.293913e-09	-4.491792e-11	61.549421548843384	
-1.0	-4.0	-1.242718e-08	4.267448e-12	63.16956353187561	
-1.5	-4.0	-1.884794e-08	4.485704e-11	64.2794189453125	
-2.0	-4.0	-2.214634e-08	1.594255e-11	65.57941198348999	
-2.5	-4.0	-2.531737e-08	2.421653e-11	66.99955582618713	
-3.0	-4.0	-2.725876e-08	1.834711e-11	68.43955206871033	
-3.5	-4.0	-2.738182e-08	4.885305e-11	69.87954878807068	
-4.0	-4.0	-2.658828e-08	-3.447511e-13	71.29954791069031	
-4.5	-4.0	-2.727506e-08	-5.982537e-12	72.70764756202698	
-5.0	-4.0	-2.707331e-08	-1.590509e-12	74.1376473903656	
0.0	-5.0	1.686841e-12	7.848203e-12	75.89764070510864	
-0.5	-5.0	-7.684775e-09	-1.868927e-11	77.3276379108429	
-1.0	-5.0	-1.47325e-08	-1.060633e-11	79.06763696670532	
-1.5	-5.0	-2.232868e-08	6.695177e-12	80.49763035774231	
-2.0	-5.0	-2.832199e-08	-1.441312e-11	81.92762660980225	
-2.5	-5.0	-3.230678e-08	-3.100778e-11	83.33762407302856	
-3.0	-5.0	-3.222818e-08	-5.603968e-11	84.43563532829285	
-3.5	-5.0	-3.310322e-08	-1.780854e-11	85.75577926635742	
-4.0	-5.0	-3.347263e-08	-5.529707e-11	86.85562992095947	
-4.5	-5.0	-3.341715e-08	-3.18392e-12	88.15577340126038	
-5.0	-5.0	-3.512156e-08	-4.417807e-11	89.6043107509613	
