Measurement:	R1T1_Out
Date:	2022-04-29	Time:	16:35:37
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-1.117535e-11	-8.842429e-11	0.1798708438873291	
-0.5	0.0	-1.6167e-11	-1.903389e-12	1.5103626251220703	
-1.0	0.0	-1.347963e-11	-6.762543e-11	2.600358009338379	
-1.5	0.0	-1.631211e-11	7.213897e-13	3.9003567695617676	
-2.0	0.0	-1.624245e-11	-7.510371e-11	5.020352602005005	
-2.5	0.0	-1.58942e-11	-2.708785e-12	6.310498952865601	
-3.0	0.0	-2.025897e-11	-8.356829e-11	7.420356750488281	
-3.5	0.0	-2.035767e-11	-5.003296e-12	8.710493326187134	
-4.0	0.0	-2.709639e-11	1.501549e-11	10.130491733551025	
-4.5	0.0	-2.783353e-11	2.447724e-11	11.5504891872406	
-5.0	0.0	-3.563443e-11	2.447723e-11	12.970482110977173	
0.0	-1.0	-2.405143e-12	1.781732e-12	14.740417003631592	
-0.5	-1.0	-7.119379e-10	-1.496936e-11	16.160476446151733	
-1.0	-1.0	-8.243314e-10	1.165491e-11	17.570471048355103	
-1.5	-1.0	-9.08865e-10	8.734693e-12	18.990471601486206	
-2.0	-1.0	-8.10106e-10	6.457614e-12	20.42046618461609	
-2.5	-1.0	-7.395027e-10	8.07996e-12	21.860461235046387	
-3.0	-1.0	-8.278555e-10	9.357755e-13	23.2804594039917	
-3.5	-1.0	-7.158684e-10	-3.264751e-11	24.69046139717102	
-4.0	-1.0	-6.242884e-10	1.005575e-11	26.120452880859375	
-4.5	-1.0	-6.069866e-10	1.277635e-12	27.540449857711792	
-5.0	-1.0	-5.598505e-10	-1.994077e-11	28.950445413589478	
0.0	-2.0	-2.956543e-12	-6.092604e-12	30.710400342941284	
-0.5	-2.0	-3.628807e-09	1.245839e-13	32.140437841415405	
-1.0	-2.0	-6.189254e-09	7.768979e-11	33.240299701690674	
-1.5	-2.0	-9.379669e-09	-7.703405e-12	34.86043190956116	
-2.0	-2.0	-9.075665e-09	-1.140966e-10	35.97028398513794	
-2.5	-2.0	-1.023018e-08	5.495796e-12	37.72028064727783	
-3.0	-2.0	-9.685908e-09	-3.278653e-11	39.25042128562927	
-3.5	-2.0	-9.740605e-09	-1.194477e-11	40.67042088508606	
-4.0	-2.0	-9.874478e-09	-6.701006e-12	42.63041615486145	
-4.5	-2.0	-8.929356e-09	-2.639252e-12	44.160412311553955	
-5.0	-2.0	-9.080144e-09	1.188668e-11	45.570409059524536	
0.0	-3.0	5.87144e-12	7.833369e-11	47.000404596328735	
-0.5	-3.0	-6.187624e-09	6.704832e-12	47.9904043674469	
-1.0	-3.0	-1.282752e-08	6.03369e-11	49.630253076553345	
-1.5	-3.0	-1.970663e-08	-2.081572e-11	51.03895545005798	
-2.0	-3.0	-2.346759e-08	1.228068e-11	52.45894980430603	
-2.5	-3.0	-2.51034e-08	-7.253945e-11	53.57880210876465	
-3.0	-3.0	-2.564136e-08	3.200957e-11	54.88879990577698	
-3.5	-3.0	-2.766461e-08	6.071932e-11	56.30715751647949	
-4.0	-3.0	-2.573225e-08	1.549962e-12	57.74715447425842	
-4.5	-3.0	-2.702211e-08	4.927974e-12	59.17714595794678	
-5.0	-3.0	-2.727296e-08	-8.375536e-12	60.59714484214783	
0.0	-4.0	7.55432e-12	-1.073551e-10	62.037139892578125	
-0.5	-4.0	-1.093315e-08	3.792535e-11	63.67699122428894	
-1.0	-4.0	-1.987897e-08	-1.353817e-11	65.09713411331177	
-1.5	-4.0	-2.876578e-08	3.172344e-12	66.5371298789978	
-2.0	-4.0	-3.604987e-08	-2.311604e-11	67.95712614059448	
-2.5	-4.0	-4.187419e-08	-2.941437e-11	69.36712789535522	
-3.0	-4.0	-4.555102e-08	8.242195e-12	70.7971203327179	
-3.5	-4.0	-4.55934e-08	1.431441e-11	72.21532440185547	
-4.0	-4.0	-4.651334e-08	2.830484e-12	73.62532138824463	
-4.5	-4.0	-4.542976e-08	4.620508e-11	75.04099750518799	
-5.0	-4.0	-4.664048e-08	-2.808168e-11	76.47099423408508	
0.0	-5.0	1.198784e-11	-1.54271e-11	78.25096225738525	
-0.5	-5.0	-1.218036e-08	7.135525e-12	79.99098634719849	
-1.0	-5.0	-2.634512e-08	2.517254e-11	81.41098189353943	
-1.5	-5.0	-3.951655e-08	2.057005e-13	82.83097791671753	
-2.0	-5.0	-5.325195e-08	-5.130548e-11	83.93083024024963	
-2.5	-5.0	-5.537082e-08	-1.882831e-11	85.240966796875	
-3.0	-5.0	-5.789398e-08	-9.956347e-11	86.3309633731842	
-3.5	-5.0	-6.352499e-08	-3.786519e-12	87.64096188545227	
-4.0	-5.0	-6.395026e-08	-6.781267e-11	89.05110478401184	
-4.5	-5.0	-6.477859e-08	-1.219973e-11	90.4916820526123	
-5.0	-5.0	-6.500198e-08	-6.743602e-11	91.91167831420898	
