Measurement:	B3T3_Out
Date:	2022-04-29	Time:	16:13:30
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-1.044985e-11	-1.185209e-11	0.5014896392822266	
-0.5	0.0	-1.656175e-11	-1.561835e-11	1.9478063583374023	
-1.0	0.0	-1.469857e-11	5.264034e-12	3.3715226650238037	
-1.5	0.0	-1.778643e-11	-3.062252e-12	4.8014819622039795	
-2.0	0.0	-1.85294e-11	-1.438417e-11	6.221202373504639	
-2.5	0.0	-2.361392e-11	5.13077e-12	7.64879846572876	
-3.0	0.0	-3.637745e-11	9.763284e-13	9.075204133987427	
-3.5	0.0	-4.139819e-11	1.028475e-12	10.503056526184082	
-4.0	0.0	-4.332521e-11	4.25586e-12	11.921463251113892	
-4.5	0.0	-4.104414e-11	1.706083e-11	13.353201627731323	
-5.0	0.0	-4.796864e-11	2.542173e-11	14.77305793762207	
0.0	-1.0	-1.888924e-11	-2.636394e-13	16.095203161239624	
-0.5	-1.0	-2.014969e-10	4.215301e-12	17.519201517105103	
-1.0	-1.0	-2.562887e-10	1.150155e-12	18.939483880996704	
-1.5	-1.0	-2.517385e-10	-6.666257e-12	20.351118326187134	
-2.0	-1.0	-2.527717e-10	-1.287188e-11	21.785203456878662	
-2.5	-1.0	-2.327298e-10	-6.405524e-12	23.223058462142944	
-3.0	-1.0	-2.832963e-10	2.781997e-11	24.332277536392212	
-3.5	-1.0	-3.383089e-10	-1.109596e-12	25.642203092575073	
-4.0	-1.0	-2.685421e-10	-7.388558e-11	26.742200136184692	
-4.5	-1.0	-3.548745e-10	4.780239e-13	28.0521981716156	
-5.0	-1.0	-2.928504e-10	-3.560556e-12	29.472341299057007	
0.0	-2.0	-6.857018e-12	-3.69962e-12	31.242276668548584	
-0.5	-2.0	-1.469994e-09	-6.695237e-12	32.66233253479004	
-1.0	-2.0	-2.427852e-09	1.310346e-11	34.07232975959778	
-1.5	-2.0	-2.889448e-09	-1.410893e-12	35.48232913017273	
-2.0	-2.0	-3.338506e-09	3.789065e-11	36.912322759628296	
-2.5	-2.0	-3.330299e-09	4.510801e-12	38.332324266433716	
-3.0	-2.0	-3.250265e-09	4.151566e-12	39.75231647491455	
-3.5	-2.0	-3.080855e-09	4.736771e-12	41.17231273651123	
-4.0	-2.0	-3.21464e-09	3.143371e-12	42.582310914993286	
-4.5	-2.0	-3.012651e-09	-1.292983e-11	43.99230909347534	
-5.0	-2.0	-3.229343e-09	-1.553724e-11	45.402305126190186	
0.0	-3.0	-1.099208e-12	-3.824607e-11	46.84230041503906	
-0.5	-3.0	-3.669446e-09	-6.168778e-12	47.83230137825012	
-1.0	-3.0	-6.682355e-09	-1.367611e-11	48.822298765182495	
-1.5	-3.0	-8.414437e-09	-3.100204e-11	50.56229853630066	
-2.0	-3.0	-1.009666e-08	2.98774e-11	51.99049997329712	
-2.5	-3.0	-1.092362e-08	3.172976e-11	53.09861636161804	
-3.0	-3.0	-1.149967e-08	2.805226e-11	54.408565521240234	
-3.5	-3.0	-1.101437e-08	-1.090765e-11	55.82870960235596	
-4.0	-3.0	-1.138614e-08	1.649302e-11	57.238704681396484	
-4.5	-3.0	-1.128389e-08	-5.85073e-11	58.66892433166504	
-5.0	-3.0	-1.093427e-08	-3.172053e-11	60.10891914367676	
0.0	-4.0	-1.964037e-12	-6.463468e-12	61.878769397735596	
-0.5	-4.0	-5.557442e-09	1.104655e-11	63.298914432525635	
-1.0	-4.0	-1.055226e-08	-5.617509e-12	65.04890847206116	
-1.5	-4.0	-1.46393e-08	-1.483035e-11	66.46890902519226	
-2.0	-4.0	-1.839257e-08	5.99698e-13	67.87890434265137	
-2.5	-4.0	-2.02311e-08	-2.39157e-11	69.28889989852905	
-3.0	-4.0	-2.06313e-08	5.747473e-11	70.70889735221863	
-3.5	-4.0	-1.999784e-08	-4.686669e-11	72.11889219284058	
-4.0	-4.0	-2.061554e-08	-2.104177e-11	73.54889059066772	
-4.5	-4.0	-2.06628e-08	2.930958e-11	74.95704364776611	
-5.0	-4.0	-2.033317e-08	-1.550247e-11	76.39703965187073	
0.0	-5.0	3.782172e-12	-5.320269e-11	77.82711839675903	
-0.5	-5.0	-6.456027e-09	-1.28987e-11	78.82711696624756	
-1.0	-5.0	-1.216686e-08	-1.002688e-11	80.12711262702942	
-1.5	-5.0	-1.754212e-08	-4.590731e-12	81.10711097717285	
-2.0	-5.0	-2.223391e-08	-1.33106e-11	82.09710955619812	
-2.5	-5.0	-2.509436e-08	-1.424467e-11	83.06710767745972	
-3.0	-5.0	-2.744286e-08	-2.502414e-11	84.04709911346436	
-3.5	-5.0	-3.012913e-08	-1.515483e-11	85.36228394508362	
-4.0	-5.0	-2.966485e-08	-6.004858e-11	86.77242803573608	
-4.5	-5.0	-2.926009e-08	1.615696e-11	88.20242261886597	
-5.0	-5.0	-2.866766e-08	-2.556703e-11	89.64250111579895	
