Measurement:	B1T3_Out
Date:	2022-04-29	Time:	15:42:09
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-1.336359e-11	-8.439299e-12	0.4999961853027344	
-0.5	0.0	-1.501202e-11	-1.357877e-11	1.939990520477295	
-1.0	0.0	-1.666044e-11	-3.577933e-12	3.359989881515503	
-1.5	0.0	-1.778066e-11	-1.184923e-12	4.769985198974609	
-2.0	0.0	-2.23892e-11	3.044869e-12	6.1899824142456055	
-2.5	0.0	-3.43634e-11	1.709284e-13	7.599979877471924	
-3.0	0.0	-3.601181e-11	3.398316e-12	9.019975185394287	
-3.5	0.0	-4.100346e-11	7.541119e-12	10.429972887039185	
-4.0	0.0	-4.266935e-11	1.109595e-12	11.839971780776978	
-4.5	0.0	-5.295444e-11	9.644378e-12	13.24996542930603	
-5.0	0.0	-5.820735e-11	5.069968e-13	14.66996693611145	
0.0	-1.0	-6.601636e-12	-4.880506e-11	16.109960079193115	
-0.5	-1.0	-4.952507e-10	-4.400723e-12	17.41981029510498	
-1.0	-1.0	-6.372806e-10	2.552358e-12	18.829952478408813	
-1.5	-1.0	-7.657293e-10	2.290131e-11	20.249950408935547	
-2.0	-1.0	-7.366612e-10	1.627284e-11	21.65994644165039	
-2.5	-1.0	-7.59867e-10	5.591417e-13	23.06994318962097	
-3.0	-1.0	-7.11355e-10	3.48951e-11	24.47993564605713	
-3.5	-1.0	-7.320181e-10	3.995122e-12	25.889937162399292	
-4.0	-1.0	-7.609354e-10	-2.43068e-12	27.309935092926025	
-4.5	-1.0	-7.646791e-10	-7.761371e-12	28.72992992401123	
-5.0	-1.0	-7.416132e-10	5.504755e-14	30.13992667198181	
0.0	-2.0	-1.052775e-12	-7.193542e-12	31.896318912506104	
-0.5	-2.0	-2.343528e-09	-1.917602e-11	33.31631636619568	
-1.0	-2.0	-3.948965e-09	-3.108603e-12	34.72631311416626	
-1.5	-2.0	-4.737263e-09	-1.954684e-11	36.13630986213684	
-2.0	-2.0	-5.178452e-09	3.66663e-11	37.226223945617676	
-2.5	-2.0	-5.440753e-09	-4.74258e-12	38.536157846450806	
-3.0	-2.0	-5.236493e-09	-4.901395e-11	39.63618755340576	
-3.5	-2.0	-5.350169e-09	1.210688e-11	40.946152687072754	
-4.0	-2.0	-5.389647e-09	2.551443e-11	42.36629605293274	
-4.5	-2.0	-5.533519e-09	1.327149e-11	43.78629207611084	
-5.0	-2.0	-5.62186e-09	-1.692206e-11	45.196290493011475	
0.0	-3.0	-5.324704e-12	-5.834298e-11	46.636287212371826	
-0.5	-3.0	-4.626088e-09	1.053667e-11	47.95613718032837	
-1.0	-3.0	-8.563554e-09	-1.011095e-12	49.38628339767456	
-1.5	-3.0	-1.182422e-08	2.752243e-13	50.82627582550049	
-2.0	-3.0	-1.311705e-08	-3.389335e-11	52.246272802352905	
-2.5	-3.0	-1.37974e-08	1.62033e-11	53.656269550323486	
-3.0	-3.0	-1.38842e-08	-8.781158e-12	55.066505908966064	
-3.5	-3.0	-1.460608e-08	-2.114027e-11	56.496501207351685	
-4.0	-3.0	-1.438243e-08	-6.102339e-11	57.59681582450867	
-4.5	-3.0	-1.517754e-08	3.946665e-11	58.8967661857605	
-5.0	-3.0	-1.474453e-08	-5.13752e-11	59.99679350852966	
0.0	-4.0	1.756486e-12	-5.565366e-12	61.63690948486328	
-0.5	-4.0	-5.901858e-09	4.334889e-11	62.746787548065186	
-1.0	-4.0	-1.187008e-08	-1.55836e-11	64.37675476074219	
-1.5	-4.0	-1.716343e-08	-1.444793e-11	65.79689979553223	
-2.0	-4.0	-2.117914e-08	-3.855769e-11	67.22690081596375	
-2.5	-4.0	-2.374924e-08	-2.274242e-12	68.636892080307	
-3.0	-4.0	-2.495413e-08	-1.47608e-11	70.066890001297	
-3.5	-4.0	-2.51523e-08	4.371742e-12	71.476886510849	
-4.0	-4.0	-2.536963e-08	-1.556042e-11	72.88688492774963	
-4.5	-4.0	-2.54781e-08	6.121563e-12	74.3168785572052	
-5.0	-4.0	-2.548427e-08	-9.169088e-11	75.73714923858643	
0.0	-5.0	6.457552e-12	-1.116839e-11	77.49714469909668	
-0.5	-5.0	-7.573973e-09	-1.067009e-11	78.91714286804199	
-1.0	-5.0	-1.511467e-08	7.094975e-12	80.66713762283325	
-1.5	-5.0	-2.129653e-08	-7.187757e-12	82.07732248306274	
-2.0	-5.0	-2.724535e-08	-1.438997e-11	83.50732064247131	
-2.5	-5.0	-3.108398e-08	2.03667e-12	84.94731378555298	
-3.0	-5.0	-3.30516e-08	5.067035e-12	86.37243437767029	
-3.5	-5.0	-3.410673e-08	4.801878e-11	87.78242921829224	
-4.0	-5.0	-3.434567e-08	-1.722915e-11	89.19242453575134	
-4.5	-5.0	-3.455801e-08	-2.944342e-11	90.63388895988464	
-5.0	-5.0	-3.495933e-08	-2.351011e-11	92.0538899898529	
