Measurement:	L3T3_Out
Date:	2022-04-29	Time:	15:21:44
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-1.061238e-11	-5.426287e-12	0.49999380111694336	
-0.5	0.0	-1.347387e-11	-3.676438e-12	1.9498441219329834	
-1.0	0.0	-1.310822e-11	-1.909195e-12	3.3699820041656494	
-1.5	0.0	-1.428646e-11	-5.414704e-12	4.779979944229126	
-2.0	0.0	-1.816373e-11	4.722325e-13	6.199978828430176	
-2.5	0.0	-2.771754e-11	-8.952075e-13	7.629830837249756	
-3.0	0.0	-3.201268e-11	7.859794e-12	9.039973974227905	
-3.5	0.0	-3.479874e-11	2.708804e-12	10.449971914291382	
-4.0	0.0	-3.893714e-11	-8.686194e-15	11.859966039657593	
-4.5	0.0	-4.871737e-11	3.763353e-12	13.278198957443237	
-5.0	0.0	-6.505635e-11	-2.056927e-13	14.698196649551392	
0.0	-1.0	-6.235971e-12	-7.830894e-12	16.478100776672363	
-0.5	-1.0	-6.041899e-10	-1.631079e-12	17.888187646865845	
-1.0	-1.0	-8.36458e-10	9.557466e-12	19.308186292648315	
-1.5	-1.0	-9.097385e-10	7.564293e-12	20.728178024291992	
-2.0	-1.0	-9.914324e-10	-1.264011e-11	22.148176908493042	
-2.5	-1.0	-1.125714e-09	-4.423894e-12	23.568175077438354	
-3.0	-1.0	-1.137886e-09	1.775931e-12	24.988173961639404	
-3.5	-1.0	-1.010807e-09	-5.901418e-12	26.40816903114319	
-4.0	-1.0	-1.071607e-09	6.81106e-12	27.818164825439453	
-4.5	-1.0	-1.113972e-09	-1.330066e-11	29.22816038131714	
-5.0	-1.0	-9.503157e-10	-1.443632e-11	30.648141145706177	
0.0	-2.0	-5.783233e-12	-3.340377e-12	32.41806507110596	
-0.5	-2.0	-3.672469e-09	-1.111624e-11	33.83815002441406	
-1.0	-2.0	-6.144421e-09	3.769364e-11	35.258150815963745	
-1.5	-2.0	-7.84133e-09	1.556595e-11	36.67814874649048	
-2.0	-2.0	-8.984354e-09	-3.647757e-11	38.098140478134155	
-2.5	-2.0	-8.866277e-09	-4.394635e-11	39.50813698768616	
-3.0	-2.0	-8.978171e-09	-3.336606e-11	40.92813801765442	
-3.5	-2.0	-9.18578e-09	-1.067664e-11	42.02802610397339	
-4.0	-2.0	-8.970214e-09	-1.795342e-11	43.327983140945435	
-4.5	-2.0	-8.889567e-09	4.664372e-11	45.17812514305115	
-5.0	-2.0	-9.165674e-09	-3.139025e-11	46.92797613143921	
0.0	-3.0	1.58236e-12	5.727563e-12	48.688085079193115	
-0.5	-3.0	-7.423906e-09	-4.586132e-12	50.09811496734619	
-1.0	-3.0	-1.379741e-08	2.411805e-11	51.83811020851135	
-1.5	-3.0	-1.854386e-08	-1.938172e-12	53.24810838699341	
-2.0	-3.0	-2.126844e-08	-3.954276e-11	54.66810584068298	
-2.5	-3.0	-2.361757e-08	-2.901462e-11	56.09809947013855	
-3.0	-3.0	-2.373346e-08	-7.894635e-12	57.53809928894043	
-3.5	-3.0	-2.407302e-08	-2.621892e-12	58.94809627532959	
-4.0	-3.0	-2.414902e-08	-6.098426e-12	60.378089904785156	
-4.5	-3.0	-2.456539e-08	-4.336111e-11	61.7980899810791	
-5.0	-3.0	-2.422927e-08	6.825758e-11	63.20648765563965	
0.0	-4.0	1.011927e-11	5.513181e-12	64.96645140647888	
-0.5	-4.0	-1.085179e-08	4.331183e-12	66.70648074150085	
-1.0	-4.0	-2.098992e-08	-8.485647e-12	68.13647651672363	
-1.5	-4.0	-2.858435e-08	-1.793025e-11	69.57647705078125	
-2.0	-4.0	-3.479957e-08	1.717989e-12	70.99647331237793	
-2.5	-4.0	-3.781024e-08	-2.223537e-11	72.4064691066742	
-3.0	-4.0	-4.109399e-08	-1.480716e-11	73.82646417617798	
-3.5	-4.0	-4.120864e-08	-6.136962e-11	75.24719166755676	
-4.0	-4.0	-4.084612e-08	2.550864e-11	76.66719555854797	
-4.5	-4.0	-4.093243e-08	3.787328e-11	78.07719254493713	
-5.0	-4.0	-4.134449e-08	9.899319e-12	79.49718928337097	
0.0	-5.0	1.563215e-11	-5.692827e-12	81.25715780258179	
-0.5	-5.0	-1.307089e-08	-5.165561e-12	83.00718259811401	
-1.0	-5.0	-2.467878e-08	-4.765757e-12	84.41718029975891	
-1.5	-5.0	-3.45582e-08	-2.403737e-11	85.83717560768127	
-2.0	-5.0	-4.305484e-08	-2.819762e-11	87.2471718788147	
-2.5	-5.0	-5.014073e-08	2.286654e-11	88.66535711288452	
-3.0	-5.0	-5.310861e-08	-5.588538e-12	90.0753562450409	
-3.5	-5.0	-5.464782e-08	-2.903781e-11	91.51535391807556	
-4.0	-5.0	-5.58335e-08	1.521252e-11	92.93534755706787	
-4.5	-5.0	-5.572214e-08	-1.397199e-11	94.03593230247498	
-5.0	-5.0	-5.55682e-08	2.144118e-11	95.34592747688293	
