Measurement:	L1L3_Out
Date:	2022-04-29	Time:	14:53:55
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-1.01829e-11	-9.937155e-13	0.5000019073486328	
-0.5	0.0	-1.33114e-11	3.734381e-12	1.9399998188018799	
-1.0	0.0	-1.410658e-11	7.97568e-12	3.3799946308135986	
-1.5	0.0	-1.604519e-11	5.281419e-12	4.7999889850616455	
-2.0	0.0	-2.064798e-11	-1.272705e-11	6.209985971450806	
-2.5	0.0	-2.406671e-11	1.257041e-11	7.619981527328491	
-3.0	0.0	-3.031211e-11	-1.695685e-11	9.029988765716553	
-3.5	0.0	-3.515285e-11	2.480935e-11	10.12987995147705	
-4.0	0.0	-6.354154e-11	9.250387e-12	11.439834117889404	
-4.5	0.0	-5.877623e-11	-1.381637e-11	12.849943399429321	
-5.0	0.0	-1.004509e-10	-1.450009e-11	14.269857168197632	
0.0	-1.0	-5.826372e-13	-1.246051e-11	16.019973039627075	
-0.5	-1.0	-1.094873e-09	-3.389723e-13	17.449968814849854	
-1.0	-1.0	-1.423876e-09	-3.183938e-12	18.86996626853943	
-1.5	-1.0	-1.614569e-09	3.971945e-12	20.290196180343628	
-2.0	-1.0	-1.384348e-09	-4.076251e-12	21.720192909240723	
-2.5	-1.0	-1.594957e-09	1.941906e-11	23.13019061088562	
-3.0	-1.0	-1.485843e-09	-1.56995e-11	24.560184001922607	
-3.5	-1.0	-1.789348e-09	-1.713648e-11	25.980170011520386	
-4.0	-1.0	-1.630625e-09	1.675377e-11	27.410180807113647	
-4.5	-1.0	-1.48969e-09	3.193863e-11	28.500296354293823	
-5.0	-1.0	-1.873401e-09	2.633476e-12	29.810237884521484	
0.0	-2.0	-1.424253e-12	-1.799118e-12	31.57037878036499	
-0.5	-2.0	-6.671224e-09	4.111007e-12	32.99037146568298	
-1.0	-2.0	-1.132836e-08	-3.832897e-12	34.730371952056885	
-1.5	-2.0	-1.437316e-08	-1.122636e-11	36.14037036895752	
-2.0	-2.0	-1.548872e-08	-1.589651e-11	37.560362100601196	
-2.5	-2.0	-1.571081e-08	-1.243735e-11	38.98036050796509	
-3.0	-2.0	-1.585388e-08	1.79068e-11	40.4103581905365	
-3.5	-2.0	-1.57167e-08	1.571083e-11	41.820356130599976	
-4.0	-2.0	-1.657347e-08	-1.054263e-11	43.23286056518555	
-4.5	-2.0	-1.574766e-08	1.845724e-11	44.6628577709198	
-5.0	-2.0	-1.545144e-08	2.553446e-11	45.772757053375244	
0.0	-3.0	4.919745e-12	-1.165513e-11	47.41285252571106	
-0.5	-3.0	-1.458114e-08	6.982004e-13	49.17284846305847	
-1.0	-3.0	-2.646875e-08	-1.043834e-11	50.58284306526184	
-1.5	-3.0	-3.61176e-08	3.72128e-11	51.992844581604004	
-2.0	-3.0	-4.224241e-08	4.186331e-12	53.41283845901489	
-2.5	-3.0	-4.540762e-08	-2.013789e-11	54.83283495903015	
-3.0	-3.0	-4.760809e-08	2.949646e-11	55.92805790901184	
-3.5	-3.0	-4.736899e-08	-2.926171e-13	57.247995138168335	
-4.0	-3.0	-4.603834e-08	5.07283e-12	58.65813851356506	
-4.5	-3.0	-4.826353e-08	3.338867e-11	60.0681357383728	
-5.0	-3.0	-4.787557e-08	1.287171e-11	61.488428831100464	
0.0	-4.0	1.410018e-11	-6.289655e-12	63.24663305282593	
-0.5	-4.0	-1.957581e-08	-5.107634e-12	64.9966287612915	
-1.0	-4.0	-3.796793e-08	9.997831e-12	66.41662311553955	
-1.5	-4.0	-5.286229e-08	4.661448e-12	67.83662033081055	
-2.0	-4.0	-6.539352e-08	-1.323117e-11	69.25494980812073	
-2.5	-4.0	-7.460636e-08	2.166719e-11	70.67494702339172	
-3.0	-4.0	-8.045625e-08	1.897606e-12	72.0959358215332	
-3.5	-4.0	-8.220906e-08	-1.502157e-11	73.50593400001526	
-4.0	-4.0	-8.433677e-08	-4.742597e-12	74.92407250404358	
-4.5	-4.0	-8.618156e-08	-3.467863e-12	76.34406042098999	
-5.0	-4.0	-8.579067e-08	4.145772e-12	77.78407073020935	
0.0	-5.0	1.140176e-11	-1.849235e-11	79.55406284332275	
-0.5	-5.0	-2.313243e-08	1.132468e-11	81.30406069755554	
-1.0	-5.0	-4.522727e-08	2.934775e-12	82.72405457496643	
-1.5	-5.0	-6.773593e-08	-4.568771e-12	84.1844642162323	
-2.0	-5.0	-8.361163e-08	-2.888443e-12	85.6244683265686	
-2.5	-5.0	-9.700507e-08	1.121459e-11	87.064457654953	
-3.0	-5.0	-1.063906e-07	-4.034056e-11	88.46434259414673	
-3.5	-5.0	-1.097347e-07	1.13073e-11	89.48431086540222	
-4.0	-5.0	-1.1451e-07	-3.448087e-11	90.2843496799469	
-4.5	-5.0	-1.171573e-07	-2.938123e-11	90.9690887928009	
-5.0	-5.0	-1.208688e-07	-7.48577e-12	91.72907972335815	
