Measurement:	B2B3_Out
Date:	2022-04-29	Time:	16:11:19
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-1.455347e-11	5.012019e-13	0.5014891624450684	
-0.5	0.0	-1.57375e-11	-3.942974e-12	1.9512019157409668	
-1.0	0.0	-1.578395e-11	-6.8285e-12	3.371201753616333	
-1.5	0.0	-1.662558e-11	-7.929398e-12	4.785194635391235	
-2.0	0.0	-1.834365e-11	-6.335988e-12	6.197437286376953	
-2.5	0.0	-1.85758e-11	-3.189721e-12	7.627436637878418	
-3.0	0.0	-2.149537e-11	-5.090226e-12	9.057427644729614	
-3.5	0.0	-2.606912e-11	-7.923598e-12	10.477428913116455	
-4.0	0.0	-5.150914e-11	-3.679318e-13	11.90120244026184	
-4.5	0.0	-6.828345e-11	-3.548959e-12	13.331312894821167	
-5.0	0.0	-9.179653e-11	-9.737202e-12	14.74305510520935	
0.0	-1.0	-3.774968e-12	-6.26646e-12	16.50119686126709	
-0.5	-1.0	-1.750296e-10	-7.735253e-13	17.921428203582764	
-1.0	-1.0	-2.82234e-10	-1.312392e-12	19.361030101776123	
-1.5	-1.0	-3.762169e-10	1.777929e-11	20.777573585510254	
-2.0	-1.0	-4.790217e-10	1.798789e-11	22.197510242462158	
-2.5	-1.0	-5.997792e-10	-2.285822e-12	23.622910261154175	
-3.0	-1.0	-4.853947e-10	2.92992e-11	24.737547397613525	
-3.5	-1.0	-6.814046e-10	-8.352386e-12	26.047828912734985	
-4.0	-1.0	-4.963763e-10	4.620888e-12	27.461195468902588	
-4.5	-1.0	-5.504553e-10	-6.758971e-12	28.877721786499023	
-5.0	-1.0	-6.909822e-10	-1.89761e-12	30.309959173202515	
0.0	-2.0	-5.777427e-12	-1.032821e-11	32.07029342651367	
-0.5	-2.0	-2.211377e-09	6.955913e-12	33.50209403038025	
-1.0	-2.0	-3.834132e-09	2.915894e-11	34.91920614242554	
-1.5	-2.0	-4.653123e-09	-2.428073e-11	36.34994554519653	
-2.0	-2.0	-4.819546e-09	-2.635507e-11	37.77803683280945	
-2.5	-2.0	-4.957744e-09	6.950118e-12	39.20706248283386	
-3.0	-2.0	-5.231437e-09	-2.127352e-11	40.633055448532104	
-3.5	-2.0	-4.876715e-09	6.266415e-12	42.06319189071655	
-4.0	-2.0	-4.777383e-09	-1.799398e-11	43.493205070495605	
-4.5	-2.0	-5.720063e-09	-1.31616e-11	44.925373792648315	
-5.0	-2.0	-5.2885e-09	1.145574e-11	46.02090764045715	
0.0	-3.0	4.7955e-13	8.894161e-13	47.66920065879822	
-0.5	-3.0	-5.868633e-09	-5.335352e-11	48.771456480026245	
-1.0	-3.0	-1.030954e-08	-3.243285e-11	50.080540895462036	
-1.5	-3.0	-1.469275e-08	-1.277686e-11	51.061038970947266	
-2.0	-3.0	-1.675099e-08	3.507471e-11	52.3710572719574	
-2.5	-3.0	-1.647424e-08	7.801856e-12	53.79240107536316	
-3.0	-3.0	-1.814373e-08	2.399059e-11	55.22189545631409	
-3.5	-3.0	-1.846464e-08	2.718893e-11	56.6388783454895	
-4.0	-3.0	-1.812085e-08	2.306327e-11	57.741899251937866	
-4.5	-3.0	-1.794017e-08	-2.433866e-11	59.05106067657471	
-5.0	-3.0	-1.744207e-08	-6.332802e-11	60.46049165725708	
0.0	-4.0	2.598103e-12	-4.823702e-12	62.22059631347656	
-0.5	-4.0	-9.19239e-09	-1.38685e-11	63.98007583618164	
-1.0	-4.0	-1.843838e-08	6.202681e-12	65.7278664112091	
-1.5	-4.0	-2.619734e-08	-5.69284e-12	67.15640163421631	
-2.0	-4.0	-3.284388e-08	-1.015441e-11	68.56626176834106	
-2.5	-4.0	-3.394464e-08	2.431507e-11	69.98639106750488	
-3.0	-4.0	-3.424496e-08	3.187477e-11	71.10625553131104	
-3.5	-4.0	-3.513479e-08	-1.932088e-11	72.40112233161926	
-4.0	-4.0	-3.486562e-08	2.342857e-11	73.83186745643616	
-4.5	-4.0	-3.558437e-08	-5.339386e-12	75.25305843353271	
-5.0	-4.0	-3.431604e-08	3.179526e-11	76.67504096031189	
0.0	-5.0	1.053709e-11	-1.170145e-11	78.43867087364197	
-0.5	-5.0	-1.026128e-08	6.20268e-12	79.87783002853394	
-1.0	-5.0	-2.175495e-08	6.741533e-12	81.30520391464233	
-1.5	-5.0	-3.071426e-08	-1.312684e-11	82.73388981819153	
-2.0	-5.0	-3.627839e-08	4.052385e-11	83.83104252815247	
-2.5	-5.0	-4.008195e-08	-4.112459e-11	85.14705729484558	
-3.0	-5.0	-4.618641e-08	3.780327e-11	86.2710976600647	
-3.5	-5.0	-4.898646e-08	3.89662e-12	87.5811939239502	
-4.0	-5.0	-4.905326e-08	-2.227593e-11	89.00783443450928	
-4.5	-5.0	-5.119904e-08	2.072348e-13	90.11106014251709	
-5.0	-5.0	-5.306269e-08	-2.525417e-11	91.419766664505	
