Measurement:	B3R3_Out
Date:	2022-04-29	Time:	16:19:48
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-9.370256e-12	5.475577e-13	0.4999973773956299	
-0.5	0.0	-1.000292e-11	-9.887841e-12	1.9513916969299316	
-1.0	0.0	-1.842488e-11	-1.612822e-11	3.361388683319092	
-1.5	0.0	-1.552276e-11	-3.554751e-12	4.7713844776153564	
-2.0	0.0	-1.594649e-11	-1.127267e-11	6.1813836097717285	
-2.5	0.0	-1.447218e-11	-1.43494e-11	7.6013805866241455	
-3.0	0.0	-2.110065e-11	-3.039066e-12	9.01137924194336	
-3.5	0.0	-2.541322e-11	7.065998e-12	10.421371936798096	
-4.0	0.0	-2.281872e-11	1.491121e-11	11.851373195648193	
-4.5	0.0	-3.770084e-11	-4.087819e-12	13.27136754989624	
-5.0	0.0	-4.991881e-11	1.772714e-11	14.701362609863281	
0.0	-1.0	-3.066838e-12	-5.385732e-12	16.4713613986969	
-0.5	-1.0	-1.31602e-10	-2.139518e-11	17.9113552570343	
-1.0	-1.0	-1.587658e-10	1.105813e-11	19.331353664398193	
-1.5	-1.0	-1.984785e-10	3.62254e-11	20.44005799293518	
-2.0	-1.0	-2.396714e-10	9.690727e-12	21.75005602836609	
-2.5	-1.0	-1.713959e-10	2.576064e-11	22.840052604675293	
-3.0	-1.0	-2.195771e-10	-7.38474e-12	24.15005111694336	
-3.5	-1.0	-1.610063e-10	2.323147e-11	25.240062713623047	
-4.0	-1.0	-2.112595e-10	-2.436468e-12	26.55004572868347	
-4.5	-1.0	-1.84589e-10	3.149189e-11	27.640122413635254	
-5.0	-1.0	-2.692093e-10	7.243338e-14	28.94005060195923	
0.0	-2.0	-7.211076e-12	-4.632771e-11	30.37019371986389	
-0.5	-2.0	-9.947518e-10	3.482553e-11	31.68005347251892	
-1.0	-2.0	-1.899757e-09	-5.504805e-11	33.09019660949707	
-1.5	-2.0	-2.687718e-09	1.405103e-12	34.540191650390625	
-2.0	-2.0	-2.920492e-09	2.54333e-11	35.9601891040802	
-2.5	-2.0	-3.095324e-09	2.245266e-12	37.38018870353699	
-3.0	-2.0	-2.807778e-09	-1.171883e-11	38.790183305740356	
-3.5	-2.0	-2.602577e-09	-3.840701e-11	40.22018051147461	
-4.0	-2.0	-3.20062e-09	-6.886438e-12	41.660178422927856	
-4.5	-2.0	-2.638017e-09	2.685627e-12	43.08017349243164	
-5.0	-2.0	-2.825404e-09	-9.047681e-12	44.51017117500305	
0.0	-3.0	-5.303856e-13	-2.500205e-12	46.28016686439514	
-0.5	-3.0	-3.870274e-09	1.3066e-12	47.70017194747925	
-1.0	-3.0	-7.026058e-09	-1.532569e-12	49.120169162750244	
-1.5	-3.0	-9.031375e-09	-6.561963e-12	50.5401668548584	
-2.0	-3.0	-1.11504e-08	6.886382e-12	52.29016327857971	
-2.5	-3.0	-1.15391e-08	-3.183524e-11	53.378716230392456	
-3.0	-3.0	-1.201434e-08	2.010853e-11	54.67871451377869	
-3.5	-3.0	-1.127007e-08	-8.14957e-12	56.09524154663086	
-4.0	-3.0	-1.204048e-08	9.644374e-12	57.50523543357849	
-4.5	-3.0	-1.144591e-08	-4.109558e-11	58.92523765563965	
-5.0	-3.0	-1.098272e-08	-3.05153e-11	60.34523344039917	
0.0	-4.0	8.162004e-13	-6.979152e-12	62.10523200035095	
-0.5	-4.0	-5.944001e-09	2.314796e-12	63.5352246761322	
-1.0	-4.0	-1.175993e-08	-1.602104e-12	65.27385139465332	
-1.5	-4.0	-1.73155e-08	-1.660593e-11	66.36373209953308	
-2.0	-4.0	-2.089204e-08	-3.653259e-12	67.6638445854187	
-2.5	-4.0	-2.302991e-08	3.934045e-11	68.7743182182312	
-3.0	-4.0	-2.470019e-08	-2.241497e-11	70.07428169250488	
-3.5	-4.0	-2.426324e-08	-3.500873e-11	71.16431379318237	
-4.0	-4.0	-2.425067e-08	-2.273364e-11	72.46442294120789	
-4.5	-4.0	-2.36972e-08	1.105814e-11	73.89442014694214	
-5.0	-4.0	-2.45604e-08	6.500703e-11	75.31441593170166	
0.0	-5.0	1.701908e-11	-7.799032e-12	76.31317925453186	
-0.5	-5.0	-7.962964e-09	-1.720597e-11	77.95302987098694	
-1.0	-5.0	-1.574367e-08	-5.823198e-13	79.70317125320435	
-1.5	-5.0	-2.300651e-08	8.195853e-12	81.1131739616394	
-2.0	-5.0	-2.660354e-08	-1.562414e-11	82.52316641807556	
-2.5	-5.0	-3.127271e-08	2.6708e-11	83.93316149711609	
-3.0	-5.0	-3.453533e-08	1.541531e-11	85.35316109657288	
-3.5	-5.0	-3.575366e-08	2.781468e-11	86.7931559085846	
-4.0	-5.0	-3.829659e-08	1.243713e-11	88.33315086364746	
-4.5	-5.0	-3.62455e-08	1.130149e-11	89.74314975738525	
-5.0	-5.0	-3.650401e-08	9.117113e-12	91.15314722061157	
