Measurement:	B1B3_Out
Date:	2022-04-29	Time:	15:54:58
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-1.037438e-11	-2.720382e-12	0.4999980926513672	
-0.5	0.0	-1.464632e-11	-8.462459e-12	1.9380724430084229	
-1.0	0.0	-1.391498e-11	-1.174199e-11	3.3480708599090576	
-1.5	0.0	-1.526737e-11	-1.407126e-11	4.7680675983428955	
-2.0	0.0	-1.298049e-11	-5.304613e-12	6.178061246871948	
-2.5	0.0	-1.646886e-11	-1.291822e-11	7.588058233261108	
-3.0	0.0	-1.758326e-11	1.219689e-12	9.018056154251099	
-3.5	0.0	-2.055507e-11	-4.064644e-12	10.438056945800781	
-4.0	0.0	-2.811218e-11	2.297415e-12	11.848048448562622	
-4.5	0.0	-3.110718e-11	9.696518e-12	13.26804518699646	
-5.0	0.0	-5.029021e-11	7.738112e-12	14.688047647476196	
0.0	-1.0	-2.637324e-12	2.837682e-11	16.11803960800171	
-0.5	-1.0	-3.076736e-10	5.695486e-12	17.10804033279419	
-1.0	-1.0	-4.749289e-10	-1.317134e-11	18.088035106658936	
-1.5	-1.0	-5.744138e-10	1.339316e-11	19.407886028289795	
-2.0	-1.0	-5.139801e-10	-2.778041e-11	20.818029165267944	
-2.5	-1.0	-5.16244e-10	-2.760943e-12	22.248026132583618	
-3.0	-1.0	-5.615693e-10	4.346176e-14	23.688027381896973	
-3.5	-1.0	-6.008639e-10	1.405106e-12	25.1180202960968	
-4.0	-1.0	-7.039474e-10	-2.094608e-12	26.538014888763428	
-4.5	-1.0	-6.950725e-10	-1.433781e-11	27.95801281929016	
-5.0	-1.0	-6.56794e-10	-2.952153e-12	29.378010511398315	
0.0	-2.0	1.663607e-11	5.33843e-11	30.818005561828613	
-0.5	-2.0	-2.127753e-09	2.112e-12	32.11800932884216	
-1.0	-2.0	-3.534975e-09	1.32483e-11	33.537999391555786	
-1.5	-2.0	-4.870892e-09	2.164146e-12	34.94834113121033	
-2.0	-2.0	-4.870401e-09	-2.239464e-12	36.35833930969238	
-2.5	-2.0	-5.63847e-09	8.75208e-12	37.77833843231201	
-3.0	-2.0	-5.279539e-09	4.000916e-12	39.197020292282104	
-3.5	-2.0	-5.034136e-09	-5.762354e-12	40.62701749801636	
-4.0	-2.0	-5.226001e-09	1.683226e-12	42.04701542854309	
-4.5	-2.0	-5.391743e-09	7.987262e-12	43.45701265335083	
-5.0	-2.0	-5.266771e-09	7.599057e-12	44.867008209228516	
0.0	-3.0	3.610393e-15	-1.3347e-11	46.62697696685791	
-0.5	-3.0	-4.802491e-09	2.117792e-12	48.047001361846924	
-1.0	-3.0	-9.28103e-09	-6.24447e-11	49.78699779510498	
-1.5	-3.0	-1.209262e-08	-1.562412e-11	51.09684944152832	
-2.0	-3.0	-1.465419e-08	-2.083314e-11	52.52699089050293	
-2.5	-3.0	-1.608949e-08	8.853749e-11	53.65544366836548	
-3.0	-3.0	-1.68119e-08	1.009833e-11	54.630215883255005	
-3.5	-3.0	-1.603901e-08	-3.893063e-11	55.60021257400513	
-4.0	-3.0	-1.61626e-08	-2.353902e-11	56.90877175331116	
-4.5	-3.0	-1.530676e-08	4.988441e-11	58.31891345977783	
-5.0	-3.0	-1.648963e-08	-7.591305e-11	59.74890923500061	
0.0	-4.0	2.905731e-12	-4.524284e-11	61.178905725479126	
-0.5	-4.0	-6.679452e-09	-1.313074e-11	62.158905267715454	
-1.0	-4.0	-1.300054e-08	-3.093019e-11	63.46890330314636	
-1.5	-4.0	-1.953915e-08	3.246735e-11	64.76443099975586	
-2.0	-4.0	-2.164018e-08	3.282432e-12	66.19442868232727	
-2.5	-4.0	-2.360249e-08	3.536441e-11	67.62724661827087	
-3.0	-4.0	-2.715954e-08	-1.003067e-10	69.04724168777466	
-3.5	-4.0	-2.875299e-08	-3.782182e-11	70.47723937034607	
-4.0	-4.0	-2.833231e-08	9.259272e-11	71.9172351360321	
-4.5	-4.0	-2.714508e-08	7.586516e-11	73.33723211288452	
-5.0	-4.0	-2.928797e-08	3.021924e-11	74.76722812652588	
0.0	-5.0	9.585386e-12	-5.600119e-12	76.53100633621216	
-0.5	-5.0	-7.714267e-09	4.621675e-11	78.28102040290833	
-1.0	-5.0	-1.541908e-08	4.750882e-11	80.03102588653564	
-1.5	-5.0	-2.349187e-08	1.941902e-11	81.44544243812561	
-2.0	-5.0	-3.087502e-08	-8.091634e-12	82.87543964385986	
-2.5	-5.0	-3.506157e-08	1.309767e-11	84.2855224609375	
-3.0	-5.0	-3.676089e-08	-4.006706e-12	85.70048451423645	
-3.5	-5.0	-3.912428e-08	-1.002018e-10	86.80033540725708	
-4.0	-5.0	-4.110479e-08	-1.094819e-11	88.11083555221558	
-4.5	-5.0	-4.25165e-08	3.95609e-11	89.21087837219238	
-5.0	-5.0	-4.19021e-08	-1.295007e-12	90.51083970069885	
