Measurement:	B1T2_Out
Date:	2022-04-29	Time:	15:44:02
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-1.110575e-11	4.313801e-12	0.5000002384185791	
-0.5	0.0	-1.524418e-11	-8.543588e-12	1.9244744777679443	
-1.0	0.0	-1.819855e-11	-1.127268e-11	3.3444743156433105	
-1.5	0.0	-2.214543e-11	-1.166089e-11	4.754472494125366	
-2.0	0.0	-2.07176e-11	4.203713e-12	6.164471387863159	
-2.5	0.0	-2.236602e-11	-1.97873e-12	7.5744688510894775	
-3.0	0.0	-2.916862e-11	5.194505e-12	8.984461545944214	
-3.5	0.0	-2.912218e-11	-2.871044e-12	10.404461860656738	
-4.0	0.0	-2.930793e-11	2.216295e-12	11.814457178115845	
-4.5	0.0	-4.136919e-11	1.941082e-13	13.22445297241211	
-5.0	0.0	-4.19264e-11	4.619941e-11	14.634450674057007	
0.0	-1.0	-6.131503e-12	-5.733394e-12	15.95444655418396	
-0.5	-1.0	-1.041596e-10	-6.388139e-12	17.364445209503174	
-1.0	-1.0	-1.326992e-10	1.18492e-12	18.794440746307373	
-1.5	-1.0	-1.559569e-10	-1.402493e-11	20.21443819999695	
-2.0	-1.0	-1.498102e-10	-4.574546e-12	21.644434690475464	
-2.5	-1.0	-1.534957e-10	-1.109594e-12	23.06442952156067	
-3.0	-1.0	-1.274812e-10	-1.775061e-11	24.484429359436035	
-3.5	-1.0	-1.360657e-10	-5.281441e-12	25.92442560195923	
-4.0	-1.0	-1.466293e-10	1.625282e-12	27.344421863555908	
-4.5	-1.0	-1.597878e-10	1.219685e-12	28.754416704177856	
-5.0	-1.0	-1.64849e-10	2.05694e-13	30.16441798210144	
0.0	-2.0	-4.436658e-12	-1.057737e-11	31.92437767982483	
-0.5	-2.0	-1.498678e-09	-2.172863e-13	33.354408502578735	
-1.0	-2.0	-2.431783e-09	7.106558e-12	34.77440309524536	
-1.5	-2.0	-2.816589e-09	-5.658063e-12	36.204405307769775	
-2.0	-2.0	-2.837663e-09	-1.381055e-11	37.64440178871155	
-2.5	-2.0	-2.871584e-09	-6.967558e-12	39.064393520355225	
-3.0	-2.0	-2.764169e-09	-2.249611e-11	40.474390268325806	
-3.5	-2.0	-2.807194e-09	-5.884047e-12	41.9043869972229	
-4.0	-2.0	-2.761163e-09	1.138565e-12	43.32438659667969	
-4.5	-2.0	-2.701125e-09	1.180558e-11	44.74438118934631	
-5.0	-2.0	-2.946123e-09	2.545068e-11	46.15435266494751	
0.0	-3.0	-6.682893e-12	-1.291245e-11	47.91431665420532	
-0.5	-3.0	-3.898036e-09	-1.15508e-11	49.32435321807861	
-1.0	-3.0	-6.558996e-09	1.193305e-11	50.734347343444824	
-1.5	-3.0	-9.046557e-09	-1.781727e-12	52.154343366622925	
-2.0	-3.0	-1.045482e-08	-2.516724e-11	53.91433906555176	
-2.5	-3.0	-1.075051e-08	-1.089606e-11	55.32433843612671	
-3.0	-3.0	-1.052809e-08	-4.562952e-12	56.74433398246765	
-3.5	-3.0	-1.059776e-08	2.412386e-11	58.15433096885681	
-4.0	-3.0	-1.042504e-08	-4.896127e-13	59.582483768463135	
-4.5	-3.0	-1.095936e-08	-1.503892e-11	61.0124785900116	
-5.0	-3.0	-1.056525e-08	2.145277e-11	62.452556848526	
0.0	-4.0	-1.647198e-13	3.765245e-11	63.90255355834961	
-0.5	-4.0	-6.188425e-09	-9.684576e-12	64.89255166053772	
-1.0	-4.0	-1.147992e-08	-1.910644e-11	66.19254994392395	
-1.5	-4.0	-1.685921e-08	-1.975043e-11	67.20283818244934	
-2.0	-4.0	-2.1195e-08	-1.869452e-11	68.17283463478088	
-2.5	-4.0	-2.320732e-08	-5.408758e-12	69.15283298492432	
-3.0	-4.0	-2.469158e-08	-2.150254e-11	70.12282919883728	
-3.5	-4.0	-2.485097e-08	-1.170936e-11	71.09303784370422	
-4.0	-4.0	-2.5119e-08	-2.134007e-11	72.07303166389465	
-4.5	-4.0	-2.493074e-08	-1.50917e-11	73.07303214073181	
-5.0	-4.0	-2.462271e-08	-5.548006e-12	74.05303001403809	
0.0	-5.0	8.813588e-12	-1.129587e-11	75.70103311538696	
-0.5	-5.0	-7.265992e-09	-1.042673e-11	77.14103364944458	
-1.0	-5.0	-1.462612e-08	-1.442475e-11	78.90102648735046	
-1.5	-5.0	-2.132838e-08	-2.233676e-12	80.3110203742981	
-2.0	-5.0	-2.725329e-08	1.242861e-12	81.7215187549591	
-2.5	-5.0	-3.080986e-08	6.185299e-12	83.13151478767395	
-3.0	-5.0	-3.46591e-08	1.026435e-11	84.56151413917542	
-3.5	-5.0	-3.527718e-08	-3.540907e-11	85.66013979911804	
-4.0	-5.0	-3.546437e-08	6.735739e-12	86.98011922836304	
-4.5	-5.0	-3.597019e-08	-6.377911e-11	88.08013558387756	
-5.0	-5.0	-3.613648e-08	-1.373524e-11	89.38011407852173	
