Measurement:	L2T1_Out
Date:	2022-04-29	Time:	15:02:40
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-1.285282e-11	-6.926989e-12	0.49999403953552246	
-0.5	0.0	-1.512225e-11	-6.422902e-12	1.9399845600128174	
-1.0	0.0	-1.860483e-11	8.894185e-13	3.3499960899353027	
-1.5	0.0	-1.726405e-11	-5.127834e-13	4.759989500045776	
-2.0	0.0	-1.816951e-11	1.034546e-11	6.189990282058716	
-2.5	0.0	-2.198872e-11	1.822287e-12	7.60998010635376	
-3.0	0.0	-2.287678e-11	1.45725e-12	9.039978742599487	
-3.5	0.0	-2.932531e-11	-3.80391e-12	10.45997667312622	
-4.0	0.0	-3.074152e-11	4.615094e-12	11.869969844818115	
-4.5	0.0	-3.849022e-11	5.623268e-12	13.28996729850769	
-5.0	0.0	-4.999999e-11	1.73795e-11	14.729963779449463	
0.0	-1.0	-5.527845e-12	-1.597179e-11	16.49995994567871	
-0.5	-1.0	-4.848661e-10	-3.563452e-13	17.919957637786865	
-1.0	-1.0	-7.157656e-10	3.502613e-12	19.339956283569336	
-1.5	-1.0	-7.647357e-10	7.923526e-12	20.758134603500366	
-2.0	-1.0	-7.543688e-10	5.339357e-12	22.168131589889526	
-2.5	-1.0	-7.534524e-10	1.229228e-11	23.588128328323364	
-3.0	-1.0	-8.157662e-10	-4.603515e-12	25.00812530517578	
-3.5	-1.0	-7.180809e-10	1.381613e-11	26.4281222820282	
-4.0	-1.0	-7.528376e-10	-1.382792e-11	27.83812379837036	
-4.5	-1.0	-7.126489e-10	-5.924596e-12	29.258119583129883	
-5.0	-1.0	-7.075356e-10	5.194504e-12	30.668148279190063	
0.0	-2.0	-5.382737e-12	-1.154499e-11	32.41814684867859	
-0.5	-2.0	-3.58143e-09	6.706767e-12	33.84800148010254	
-1.0	-2.0	-6.605899e-09	1.103803e-12	35.26813578605652	
-1.5	-2.0	-8.106674e-09	9.881937e-12	36.688143730163574	
-2.0	-2.0	-9.250604e-09	-1.118575e-11	38.09814238548279	
-2.5	-2.0	-9.60727e-09	2.968784e-11	39.417989015579224	
-3.0	-2.0	-9.462572e-09	-1.853285e-11	40.84798789024353	
-3.5	-2.0	-9.560653e-09	-5.356818e-11	41.93802857398987	
-4.0	-2.0	-1.020743e-08	-9.580755e-12	43.5581259727478	
-4.5	-2.0	-1.0224e-08	-1.418716e-11	44.9681236743927	
-5.0	-2.0	-1.00843e-08	8.056793e-12	46.39830994606018	
0.0	-3.0	-6.102464e-12	-6.822702e-12	48.15389037132263	
-0.5	-3.0	-7.341008e-09	6.648826e-12	49.583887577056885	
-1.0	-3.0	-1.377505e-08	6.677796e-12	51.333884954452515	
-1.5	-3.0	-2.052005e-08	3.114399e-12	52.76388382911682	
-2.0	-3.0	-2.496605e-08	-7.066066e-12	54.18388295173645	
-2.5	-3.0	-2.78331e-08	-1.374681e-11	55.59387397766113	
-3.0	-3.0	-2.873071e-08	-8.114823e-12	57.00387120246887	
-3.5	-3.0	-2.870556e-08	-2.471242e-12	58.423872232437134	
-4.0	-3.0	-2.818479e-08	-3.114398e-12	59.84230923652649	
-4.5	-3.0	-2.850244e-08	-1.533444e-11	61.260457038879395	
-5.0	-3.0	-2.866782e-08	-3.013869e-11	62.66864323616028	
0.0	-4.0	2.517236e-11	-5.054858e-12	63.658634424209595	
-0.5	-4.0	-1.058374e-08	-2.784128e-12	65.30849194526672	
-1.0	-4.0	-2.164792e-08	-5.823193e-13	66.71863865852356	
-1.5	-4.0	-3.104065e-08	9.789233e-12	68.12862491607666	
-2.0	-4.0	-3.910855e-08	-2.749074e-11	69.5486273765564	
-2.5	-4.0	-4.457706e-08	-1.82837e-11	70.95862579345703	
-3.0	-4.0	-4.932816e-08	6.805267e-12	72.37862229347229	
-3.5	-4.0	-4.962808e-08	4.215301e-12	73.8168375492096	
-4.0	-4.0	-5.062724e-08	-1.532577e-12	75.24683618545532	
-4.5	-4.0	-5.080281e-08	-1.842277e-11	76.68683171272278	
-5.0	-4.0	-4.984559e-08	-9.644503e-12	78.10682916641235	
0.0	-5.0	9.805906e-12	-4.1168e-12	79.8568263053894	
-0.5	-5.0	-1.236829e-08	-6.521408e-12	81.60681867599487	
-1.0	-5.0	-2.381033e-08	-2.718815e-11	82.70667099952698	
-1.5	-5.0	-3.641778e-08	-7.726606e-12	84.01544499397278	
-2.0	-5.0	-4.761517e-08	-4.690425e-12	85.43558835983276	
-2.5	-5.0	-5.64206e-08	3.408391e-11	86.87558889389038	
-3.0	-5.0	-6.271158e-08	-1.596021e-11	88.28558278083801	
-3.5	-5.0	-6.5207e-08	-1.310754e-11	89.38945007324219	
-4.0	-5.0	-6.575261e-08	1.932054e-11	90.69944739341736	
-4.5	-5.0	-6.584683e-08	2.116058e-11	91.79948401451111	
-5.0	-5.0	-6.710106e-08	-4.342484e-11	93.12830877304077	
