Measurement:	L2R1_Out
Date:	2022-04-29	Time:	15:08:36
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-1.381051e-11	1.219687e-12	0.4999995231628418	
-0.5	0.0	-1.660816e-11	-1.593122e-11	1.9381511211395264	
-1.0	0.0	-1.632958e-11	-3.114395e-12	3.378150224685669	
-1.5	0.0	-1.809987e-11	-6.979139e-12	4.798142671585083	
-2.0	0.0	-1.953933e-11	-1.466809e-11	6.208138704299927	
-2.5	0.0	-1.969024e-11	-2.111992e-12	7.618134260177612	
-3.0	0.0	-2.389833e-11	-8.885448e-12	9.028131008148193	
-3.5	0.0	-3.341151e-11	3.041985e-13	10.446386337280273	
-4.0	0.0	-3.803167e-11	1.235022e-11	11.856386661529541	
-4.5	0.0	-5.127122e-11	2.228131e-11	13.27638030052185	
-5.0	0.0	-4.940226e-11	3.795254e-13	14.686376333236694	
0.0	-1.0	-8.302284e-12	2.389278e-11	16.13637375831604	
-0.5	-1.0	-1.590794e-10	-4.412305e-12	17.44622540473938	
-1.0	-1.0	-1.721274e-10	5.658033e-12	18.85636830329895	
-1.5	-1.0	-1.651218e-10	-6.393928e-12	20.286356449127197	
-2.0	-1.0	-1.355025e-10	1.51256e-11	21.69633936882019	
-2.5	-1.0	-1.61674e-10	-1.119734e-11	23.126360654830933	
-3.0	-1.0	-1.274346e-10	4.122595e-12	24.53635048866272	
-3.5	-1.0	-1.577387e-10	-5.617498e-12	25.946349620819092	
-4.0	-1.0	-1.604784e-10	-1.02297e-11	27.356201648712158	
-4.5	-1.0	-1.255541e-10	4.316721e-13	28.767845630645752	
-5.0	-1.0	-1.482431e-10	-3.885026e-12	30.177876234054565	
0.0	-2.0	-6.572608e-12	-4.525445e-11	31.607877016067505	
-0.5	-2.0	-1.581812e-09	2.520484e-13	32.90772533416748	
-1.0	-2.0	-2.904117e-09	6.52715e-12	34.31784415245056	
-1.5	-2.0	-3.882257e-09	-8.734798e-12	35.73786520957947	
-2.0	-2.0	-4.392857e-09	2.08882e-12	37.157865047454834	
-2.5	-2.0	-4.364126e-09	-1.540975e-11	38.57784676551819	
-3.0	-2.0	-4.351722e-09	-9.076664e-12	39.98783349990845	
-3.5	-2.0	-4.014896e-09	3.099899e-13	41.4078528881073	
-4.0	-2.0	-4.332001e-09	-4.777341e-12	42.82782435417175	
-4.5	-2.0	-4.329071e-09	-1.507948e-11	44.247846364974976	
-5.0	-2.0	-4.099947e-09	-2.696926e-11	45.65784502029419	
0.0	-3.0	-2.143732e-11	6.260621e-12	46.977840423583984	
-0.5	-3.0	-4.388486e-09	-8.236501e-12	48.407838582992554	
-1.0	-3.0	-8.845298e-09	-3.708594e-11	49.83782625198364	
-1.5	-3.0	-1.276989e-08	-1.320794e-11	51.58769631385803	
-2.0	-3.0	-1.623136e-08	6.266416e-12	52.99782419204712	
-2.5	-3.0	-1.806725e-08	1.665841e-12	54.43783402442932	
-3.0	-3.0	-1.861683e-08	1.582669e-11	55.84782409667969	
-3.5	-3.0	-1.831886e-08	6.687854e-11	57.27781581878662	
-4.0	-3.0	-1.904458e-08	3.516163e-11	58.70782208442688	
-4.5	-3.0	-1.870604e-08	-1.447688e-11	60.12768530845642	
-5.0	-3.0	-1.892828e-08	-2.430679e-12	61.567811012268066	
0.0	-4.0	-2.701184e-12	1.516617e-11	63.327813386917114	
-0.5	-4.0	-7.768791e-09	-1.581536e-11	64.75781321525574	
-1.0	-4.0	-1.567222e-08	4.012505e-12	66.49780678749084	
-1.5	-4.0	-2.305389e-08	2.302877e-11	67.91777658462524	
-2.0	-4.0	-2.858761e-08	-1.197043e-11	69.01765203475952	
-2.5	-4.0	-3.288592e-08	-3.023717e-11	70.31766438484192	
-3.0	-4.0	-3.240643e-08	-4.705298e-11	71.41777920722961	
-3.5	-4.0	-3.250235e-08	1.475479e-11	72.71765804290771	
-4.0	-4.0	-3.400903e-08	9.528499e-12	74.12779784202576	
-4.5	-4.0	-3.345679e-08	-2.942758e-11	75.2176525592804	
-5.0	-4.0	-3.384587e-08	1.575136e-11	76.51862168312073	
0.0	-5.0	9.376487e-12	-9.447504e-12	78.27885150909424	
-0.5	-5.0	-9.223943e-09	-2.778627e-11	79.69885015487671	
-1.0	-5.0	-1.898459e-08	4.418095e-12	81.43884634971619	
-1.5	-5.0	-2.940015e-08	-1.925136e-11	82.85884976387024	
-2.0	-5.0	-3.633711e-08	-4.879035e-11	84.26885199546814	
-2.5	-5.0	-4.078979e-08	-1.510266e-11	85.69870638847351	
-3.0	-5.0	-4.548378e-08	-4.127453e-11	86.79870510101318	
-3.5	-5.0	-4.724969e-08	4.672667e-11	88.09869933128357	
-4.0	-5.0	-4.823572e-08	-3.801402e-11	89.19881343841553	
-4.5	-5.0	-4.750772e-08	5.246865e-11	90.4986937046051	
-5.0	-5.0	-4.803449e-08	-3.485523e-11	91.93882489204407	
