Measurement:	L1B1_Out
Date:	2022-04-29	Time:	14:51:31
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-9.596664e-12	-1.422495e-12	0.5000007152557373	
-0.5	0.0	-1.651536e-11	-6.602547e-12	1.9399940967559814	
-1.0	0.0	-1.348552e-11	-5.756591e-12	3.3599913120269775	
-1.5	0.0	-1.466378e-11	-5.571174e-12	4.789993762969971	
-2.0	0.0	-1.465219e-11	3.93718e-12	6.209986925125122	
-2.5	0.0	-1.516878e-11	-9.546022e-12	7.619983911514282	
-3.0	0.0	-1.570858e-11	5.912977e-12	9.029977560043335	
-3.5	0.0	-3.266285e-11	7.066007e-12	10.449864387512207	
-4.0	0.0	-2.448465e-11	-1.751891e-11	11.879861831665039	
-4.5	0.0	-3.326651e-11	-1.251267e-11	13.299856662750244	
-5.0	0.0	-2.949952e-11	2.110516e-11	14.729856014251709	
0.0	-1.0	-1.813145e-12	-1.263436e-11	16.479851007461548	
-0.5	-1.0	-1.387184e-10	3.29538e-11	17.579775094985962	
-1.0	-1.0	-2.264792e-10	7.257213e-12	18.88969898223877	
-1.5	-1.0	-1.561545e-10	-1.214764e-11	20.299849271774292	
-2.0	-1.0	-1.785706e-10	-7.32103e-12	21.729839324951172	
-2.5	-1.0	-1.722149e-10	6.228713e-13	23.149834156036377	
-3.0	-1.0	-1.555682e-10	-1.683235e-12	24.559831380844116	
-3.5	-1.0	-1.499672e-10	-2.45763e-11	25.969826221466064	
-4.0	-1.0	-1.417658e-10	-1.100617e-11	27.389817237854004	
-4.5	-1.0	-1.270171e-10	-1.589072e-11	28.80981969833374	
-5.0	-1.0	-1.2426e-10	5.293007e-12	30.21980619430542	
0.0	-2.0	-2.109162e-12	1.040342e-11	31.97967004776001	
-0.5	-2.0	-1.505721e-09	-4.447092e-12	33.40980577468872	
-1.0	-2.0	-2.564362e-09	-2.422864e-11	34.82980918884277	
-1.5	-2.0	-3.158501e-09	-1.35035e-11	36.25980591773987	
-2.0	-2.0	-3.593049e-09	-5.573235e-11	37.35965657234192	
-2.5	-2.0	-3.916089e-09	-7.442717e-12	38.65965414047241	
-3.0	-2.0	-3.869236e-09	3.710142e-11	39.74967885017395	
-3.5	-2.0	-3.956155e-09	1.359598e-11	41.05964803695679	
-4.0	-2.0	-3.548257e-09	-1.562997e-11	42.489792823791504	
-4.5	-2.0	-3.347508e-09	-1.595446e-11	43.9097785949707	
-5.0	-2.0	-3.518414e-09	1.669002e-11	45.323246240615845	
0.0	-3.0	-1.530803e-11	-1.35427e-11	46.313246726989746	
-0.5	-3.0	-4.148921e-09	7.213713e-13	47.623096227645874	
-1.0	-3.0	-8.023435e-09	-3.452503e-11	49.04324150085449	
-1.5	-3.0	-1.125171e-08	1.587306e-11	50.79331731796265	
-2.0	-3.0	-1.331025e-08	7.579905e-11	51.88319802284241	
-2.5	-3.0	-1.487188e-08	-4.799663e-11	53.19316649436951	
-3.0	-3.0	-1.520191e-08	-1.0166e-11	54.623311042785645	
-3.5	-3.0	-1.585294e-08	-2.728221e-11	56.03330135345459	
-4.0	-3.0	-1.602304e-08	2.708801e-12	57.44330382347107	
-4.5	-3.0	-1.653562e-08	-2.158068e-11	58.88144111633301	
-5.0	-3.0	-1.6083e-08	5.047557e-11	60.311439752578735	
0.0	-4.0	2.406557e-12	-2.909565e-15	62.081435441970825	
-0.5	-4.0	-6.076751e-09	1.723777e-12	63.50143003463745	
-1.0	-4.0	-1.262965e-08	2.045043e-11	65.24142694473267	
-1.5	-4.0	-1.805488e-08	-3.91122e-13	66.65183901786804	
-2.0	-4.0	-2.364044e-08	-2.535854e-11	68.07198643684387	
-2.5	-4.0	-2.638185e-08	-1.503898e-11	69.4919822216034	
-3.0	-4.0	-2.784177e-08	-2.795433e-11	70.90931129455566	
-3.5	-4.0	-2.854175e-08	4.695852e-11	72.31930422782898	
-4.0	-4.0	-2.776622e-08	-1.008489e-11	73.74930500984192	
-4.5	-4.0	-3.034943e-08	-1.009069e-11	75.1678638458252	
-5.0	-4.0	-2.85393e-08	8.72024e-13	76.57785630226135	
0.0	-5.0	8.598884e-12	4.722221e-13	78.33784914016724	
-0.5	-5.0	-7.96951e-09	8.068391e-12	79.7578489780426	
-1.0	-5.0	-1.55682e-08	-1.361937e-11	81.5078432559967	
-1.5	-5.0	-2.366799e-08	2.013175e-11	82.93738198280334	
-2.0	-5.0	-2.97211e-08	-1.317901e-11	84.35737752914429	
-2.5	-5.0	-3.438468e-08	5.594302e-12	85.77590441703796	
-3.0	-5.0	-3.667497e-08	-6.08107e-12	87.19590592384338	
-3.5	-5.0	-3.82504e-08	-1.274446e-11	88.62589859962463	
-4.0	-5.0	-3.852882e-08	-2.989543e-11	90.05589699745178	
-4.5	-5.0	-3.889692e-08	-5.038968e-11	91.47649216651917	
-5.0	-5.0	-3.860403e-08	1.492006e-12	92.88648915290833	
