Measurement:	R1R3_Out
Date:	2022-04-29	Time:	16:37:37
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-1.06936e-11	5.368325e-12	0.4999961853027344	
-0.5	0.0	-1.668939e-11	-2.034638e-11	1.9504120349884033	
-1.0	0.0	-1.63121e-11	1.473158e-11	3.3602700233459473	
-1.5	0.0	-1.666617e-11	-2.435598e-11	4.790403127670288	
-2.0	0.0	-1.886017e-11	-8.711588e-12	6.210263729095459	
-2.5	0.0	-1.757162e-11	6.286809e-13	7.620404958724976	
-3.0	0.0	-2.362545e-11	-5.762333e-12	9.040400266647339	
-3.5	0.0	-2.459476e-11	-5.36253e-12	10.480395555496216	
-4.0	0.0	-2.959219e-11	6.892171e-12	11.91039514541626	
-4.5	0.0	-4.221646e-11	-9.357554e-13	13.320382833480835	
-5.0	0.0	-5.048172e-11	-4.823673e-12	14.740367889404297	
0.0	-1.0	-2.985568e-12	2.49442e-12	16.510356664657593	
-0.5	-1.0	-1.254635e-09	7.489379e-11	17.610236644744873	
-1.0	-1.0	-1.916313e-09	-1.520973e-12	18.91056799888611	
-1.5	-1.0	-1.610476e-09	9.028342e-11	20.010459184646606	
-2.0	-1.0	-2.209675e-09	4.945357e-12	21.33041787147522	
-2.5	-1.0	-2.042782e-09	-1.051562e-10	22.420413494110107	
-3.0	-1.0	-2.158577e-09	3.073842e-12	23.72041130065918	
-3.5	-1.0	-1.687679e-09	-1.01681e-10	24.82040810585022	
-4.0	-1.0	-2.114964e-09	3.919798e-12	26.110553741455078	
-4.5	-1.0	-1.826738e-09	-1.023548e-11	27.54054856300354	
-5.0	-1.0	-1.89023e-09	-8.097411e-12	28.960546493530273	
0.0	-2.0	-4.935792e-12	-2.37272e-12	30.72048568725586	
-0.5	-2.0	-3.804443e-09	-2.145889e-11	32.14053964614868	
-1.0	-2.0	-8.471877e-09	-1.771002e-11	33.5605354309082	
-1.5	-2.0	-1.287525e-08	-8.647864e-12	35.300530433654785	
-2.0	-2.0	-1.286481e-08	-4.412291e-12	36.73052954673767	
-2.5	-2.0	-1.313723e-08	5.744941e-12	38.1505241394043	
-3.0	-2.0	-1.455841e-08	-2.766731e-12	39.56065654754639	
-3.5	-2.0	-1.478773e-08	1.155954e-12	40.99065279960632	
-4.0	-2.0	-1.544581e-08	9.273544e-12	42.410648584365845	
-4.5	-2.0	-1.466727e-08	-4.468794e-11	43.83064293861389	
-5.0	-2.0	-1.413375e-08	1.360752e-11	45.250640630722046	
0.0	-3.0	1.843556e-12	1.311503e-11	47.02061414718628	
-0.5	-3.0	-7.936399e-09	1.12119e-12	48.44063329696655	
-1.0	-3.0	-1.630667e-08	5.362532e-12	50.18062901496887	
-1.5	-3.0	-2.464045e-08	1.62902e-11	51.590627670288086	
-2.0	-3.0	-3.317717e-08	1.509401e-12	53.01062297821045	
-2.5	-3.0	-3.624302e-08	2.037503e-11	54.430617809295654	
-3.0	-3.0	-3.871537e-08	7.804948e-11	55.52047085762024	
-3.5	-3.0	-3.658008e-08	-4.201101e-11	56.82061529159546	
-4.0	-3.0	-4.010399e-08	1.054759e-10	57.92046594619751	
-4.5	-3.0	-4.076869e-08	-4.597714e-12	59.220463275909424	
-5.0	-3.0	-4.230911e-08	-1.849226e-11	60.63060522079468	
0.0	-4.0	1.147717e-11	-1.037455e-11	62.42048144340515	
-0.5	-4.0	-1.368102e-08	1.279636e-11	64.16060090065002	
-1.0	-4.0	-2.721132e-08	2.965139e-11	65.58059597015381	
-1.5	-4.0	-4.00108e-08	2.712515e-11	66.9988386631012	
-2.0	-4.0	-5.044422e-08	8.815814e-12	68.40884804725647	
-2.5	-4.0	-5.997222e-08	3.583732e-12	69.81884407997131	
-3.0	-4.0	-6.856027e-08	2.189889e-11	71.23921275138855	
-3.5	-4.0	-6.949018e-08	8.340701e-12	72.65920782089233	
-4.0	-4.0	-7.08251e-08	3.713158e-11	74.09921026229858	
-4.5	-4.0	-7.063398e-08	2.174245e-11	75.50920057296753	
-5.0	-4.0	-7.225893e-08	1.375239e-11	76.93920302391052	
0.0	-5.0	8.210058e-12	1.046465e-10	78.37919735908508	
-0.5	-5.0	-1.691324e-08	-2.001148e-11	79.69919395446777	
-1.0	-5.0	-3.096236e-08	-6.325405e-12	80.67919254302979	
-1.5	-5.0	-4.576792e-08	-2.176936e-11	81.64918971061707	
-2.0	-5.0	-6.470914e-08	-6.579336e-12	82.94918417930603	
-2.5	-5.0	-7.783756e-08	3.95709e-11	84.36918663978577	
-3.0	-5.0	-9.403071e-08	-1.494041e-11	85.77925896644592	
-3.5	-5.0	-9.692473e-08	1.155063e-11	87.18925476074219	
-4.0	-5.0	-1.000109e-07	6.473468e-11	88.62925267219543	
-4.5	-5.0	-9.968279e-08	-2.256844e-12	90.03924894332886	
-5.0	-5.0	-1.001953e-07	-2.232804e-11	91.45924854278564	
