Measurement:	R2R3_Out
Date:	2022-04-29	Time:	16:50:12
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-1.361316e-11	-1.051651e-12	0.4999983310699463	
-0.5	0.0	-1.980628e-11	-1.797658e-11	1.9306259155273438	
-1.0	0.0	-1.776902e-11	-1.247207e-11	3.3506219387054443	
-1.5	0.0	-2.017198e-11	1.260246e-12	4.760618209838867	
-2.0	0.0	-1.901693e-11	4.346046e-14	6.200618743896484	
-2.5	0.0	-2.482699e-11	-5.067049e-12	7.61935567855835	
-3.0	0.0	-3.673152e-11	-7.384742e-12	9.039352655410767	
-3.5	0.0	-5.582749e-11	-1.166089e-11	10.459352731704712	
-4.0	0.0	-7.03962e-11	4.742564e-12	11.889344453811646	
-4.5	0.0	-1.013271e-10	9.372052e-12	13.309332370758057	
-5.0	0.0	-1.496068e-10	7.851209e-13	14.7216477394104	
0.0	-1.0	-8.377729e-12	-1.189265e-11	16.47179889678955	
-0.5	-1.0	-1.927373e-09	7.344115e-12	17.891788005828857	
-1.0	-1.0	-3.287428e-09	6.498176e-12	19.311784744262695	
-1.5	-1.0	-3.275318e-09	1.137681e-11	20.731779098510742	
-2.0	-1.0	-3.95257e-09	7.715042e-11	21.831658840179443	
-2.5	-1.0	-4.340948e-09	-1.038035e-11	23.141627550125122	
-3.0	-1.0	-4.040814e-09	9.074185e-11	24.231653690338135	
-3.5	-1.0	-4.808843e-09	-7.923606e-12	25.541621923446655	
-4.0	-1.0	-3.627521e-09	9.093933e-12	26.97161841392517	
-4.5	-1.0	-4.546595e-09	-3.216665e-11	28.38176465034485	
-5.0	-1.0	-3.841314e-09	8.896936e-12	29.811760902404785	
0.0	-2.0	-3.670481e-12	4.777329e-12	31.581725358963013	
-0.5	-2.0	-1.22096e-08	-1.261694e-11	33.34175372123718	
-1.0	-2.0	-2.073987e-08	9.69652e-12	34.751750230789185	
-1.5	-2.0	-2.368115e-08	-7.00812e-12	36.17174673080444	
-2.0	-2.0	-2.722832e-08	3.670645e-12	37.59174561500549	
-2.5	-2.0	-2.943943e-08	-2.15748e-11	39.01173949241638	
-3.0	-2.0	-2.983906e-08	-1.231271e-12	40.45173501968384	
-3.5	-2.0	-2.983113e-08	3.702731e-11	41.86192989349365	
-4.0	-2.0	-3.087789e-08	-2.251054e-12	43.29192876815796	
-4.5	-2.0	-3.065106e-08	1.057143e-11	44.71192502975464	
-5.0	-2.0	-3.148315e-08	-4.331187e-12	46.12192249298096	
0.0	-3.0	1.354306e-11	2.204705e-12	47.88177037239075	
-0.5	-3.0	-2.394025e-08	2.726186e-12	49.62191414833069	
-1.0	-3.0	-4.870616e-08	-8.405007e-11	50.71176552772522	
-1.5	-3.0	-6.891137e-08	-8.051067e-12	52.01176166534424	
-2.0	-3.0	-8.181112e-08	-8.721774e-11	53.1117959022522	
-2.5	-3.0	-8.525751e-08	1.678271e-11	54.41175603866577	
-3.0	-3.0	-8.932833e-08	-1.812144e-11	55.831905126571655	
-3.5	-3.0	-8.660498e-08	-5.397035e-11	57.27189540863037	
-4.0	-3.0	-8.961489e-08	-5.698623e-12	58.701894760131836	
-4.5	-3.0	-8.287258e-08	-3.763346e-12	60.121888875961304	
-5.0	-3.0	-8.88815e-08	5.223475e-12	61.54188776016235	
0.0	-4.0	1.863813e-11	8.712791e-11	62.981884241104126	
-0.5	-4.0	-3.601109e-08	-5.217296e-12	64.29188132286072	
-1.0	-4.0	-7.063242e-08	-1.291245e-11	65.60173106193542	
-1.5	-4.0	-1.02318e-07	-1.764632e-11	67.02187705039978	
-2.0	-4.0	-1.269182e-07	-1.213601e-11	68.7418704032898	
-2.5	-4.0	-1.406146e-07	2.631401e-11	69.87187433242798	
-3.0	-4.0	-1.523495e-07	-1.709588e-11	71.01186680793762	
-3.5	-4.0	-1.546952e-07	-3.531872e-11	72.15186285972595	
-4.0	-4.0	-1.559792e-07	9.609611e-12	73.29186081886292	
-4.5	-4.0	-1.541832e-07	9.100289e-11	74.09172511100769	
-5.0	-4.0	-1.58848e-07	3.802389e-11	75.10170936584473	
0.0	-5.0	1.981614e-11	-4.655664e-12	76.86170482635498	
-0.5	-5.0	-4.452564e-08	7.546912e-12	78.61184668540955	
-1.0	-5.0	-8.727488e-08	-2.271049e-11	80.0418472290039	
-1.5	-5.0	-1.290222e-07	5.797092e-12	81.75184631347656	
-2.0	-5.0	-1.610802e-07	7.604853e-12	82.89183855056763	
-2.5	-5.0	-1.896378e-07	5.623268e-12	84.04183793067932	
-3.0	-5.0	-2.004161e-07	-3.522024e-11	85.20183515548706	
-3.5	-5.0	-2.147257e-07	-9.945799e-12	86.35183215141296	
-4.0	-5.0	-2.162918e-07	-5.808717e-12	87.50182914733887	
-4.5	-5.0	-2.237582e-07	-9.748793e-12	88.63182783126831	
-5.0	-5.0	-2.036334e-07	2.285823e-12	89.75182843208313	
