Measurement:	L2L3_Out
Date:	2022-04-29	Time:	15:17:49
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	-1.115799e-11	-4.893229e-12	0.49998998641967773	
-0.5	0.0	-1.698546e-11	-2.062069e-11	1.6408922672271729	
-1.0	0.0	-1.777485e-11	-6.150575e-12	2.940890073776245	
-1.5	0.0	-2.224413e-11	-1.242294e-11	4.040886402130127	
-2.0	0.0	-2.763048e-11	-3.004312e-12	5.3310325145721436	
-2.5	0.0	-3.432858e-11	-6.725739e-12	6.440881013870239	
-3.0	0.0	-6.228777e-11	-9.99795e-12	7.7508790493011475	
-3.5	0.0	-6.135327e-11	-5.884046e-12	9.153306007385254	
-4.0	0.0	-9.508766e-11	-1.27763e-12	10.573301315307617	
-4.5	0.0	-1.419107e-10	7.619396e-13	11.993297576904297	
-5.0	0.0	-2.357135e-10	-6.286738e-13	13.413299083709717	
0.0	-1.0	-1.435858e-12	3.149164e-12	15.183258295059204	
-0.5	-1.0	-1.340397e-09	3.621378e-13	16.593290090560913	
-1.0	-1.0	-1.687521e-09	-3.745973e-12	18.023284196853638	
-1.5	-1.0	-2.454844e-09	-1.328328e-11	19.463282823562622	
-2.0	-1.0	-2.682112e-09	-4.829492e-12	20.883280515670776	
-2.5	-1.0	-2.689965e-09	-7.477467e-12	22.303276538848877	
-3.0	-1.0	-2.802711e-09	-2.314798e-12	23.743271350860596	
-3.5	-1.0	-2.998365e-09	4.345265e-14	25.173123359680176	
-4.0	-1.0	-2.635255e-09	-7.361576e-12	26.60355305671692	
-4.5	-1.0	-2.114014e-09	-9.482267e-12	28.023568630218506	
-5.0	-1.0	-2.433632e-09	-9.638702e-12	29.443559885025024	
0.0	-2.0	-4.158056e-12	2.030877e-12	31.213411569595337	
-0.5	-2.0	-9.405787e-09	-5.545379e-11	32.30340838432312	
-1.0	-2.0	-1.618939e-08	-1.200856e-11	33.923433780670166	
-1.5	-2.0	-2.002127e-08	1.752437e-11	35.3535475730896	
-2.0	-2.0	-2.406131e-08	-6.370763e-12	36.76354646682739	
-2.5	-2.0	-2.669972e-08	-7.106628e-12	38.18354535102844	
-3.0	-2.0	-2.857426e-08	1.147532e-11	39.61339354515076	
-3.5	-2.0	-2.769472e-08	4.991712e-12	41.02353501319885	
-4.0	-2.0	-3.236551e-08	9.879142e-13	42.4435338973999	
-4.5	-2.0	-2.848767e-08	-1.176519e-11	43.85352897644043	
-5.0	-2.0	-2.775203e-08	-2.621892e-12	45.26352643966675	
0.0	-3.0	8.964468e-12	-1.548511e-11	47.033451080322266	
-0.5	-3.0	-2.106421e-08	4.316699e-13	48.78351879119873	
-1.0	-3.0	-4.004796e-08	1.457246e-12	50.20351600646973	
-1.5	-3.0	-5.647606e-08	-4.480193e-11	51.31177353858948	
-2.0	-3.0	-6.603031e-08	-7.677409e-13	52.631773471832275	
-2.5	-3.0	-7.1123e-08	3.499938e-11	54.041768312454224	
-3.0	-3.0	-7.564087e-08	2.429769e-11	55.47590088844299	
-3.5	-3.0	-7.41369e-08	2.699194e-11	56.88589859008789	
-4.0	-3.0	-7.613e-08	1.07483e-12	58.30589723587036	
-4.5	-3.0	-7.713833e-08	8.746295e-12	59.72589135169983	
-5.0	-3.0	-8.116409e-08	-3.120194e-12	61.135889768600464	
0.0	-4.0	1.766324e-11	-3.473651e-12	62.92585253715515	
-0.5	-4.0	-3.034504e-08	2.186829e-11	64.3657693862915	
-1.0	-4.0	-6.089006e-08	-3.360368e-11	65.66573286056519	
-1.5	-4.0	-8.864564e-08	9.49953e-12	67.07717609405518	
-2.0	-4.0	-1.04736e-07	-1.197044e-11	68.47705292701721	
-2.5	-4.0	-1.204181e-07	-1.300517e-11	69.50702404975891	
-3.0	-4.0	-1.333796e-07	5.446334e-11	70.30704808235168	
-3.5	-4.0	-1.394989e-07	3.663335e-11	71.32710003852844	
-4.0	-4.0	-1.368801e-07	-3.770654e-11	72.13710284233093	
-4.5	-4.0	-1.371337e-07	1.078582e-11	73.15722513198853	
-5.0	-4.0	-1.383347e-07	-2.823826e-11	73.95724630355835	
0.0	-5.0	2.130175e-11	-4.227826e-11	75.27735447883606	
-0.5	-5.0	-3.66268e-08	-1.318479e-11	76.90740847587585	
-1.0	-5.0	-7.204529e-08	-1.157979e-11	78.32763123512268	
-1.5	-5.0	-1.081496e-07	3.060748e-11	80.04763007164001	
-2.0	-5.0	-1.36684e-07	-3.224497e-12	81.2076244354248	
-2.5	-5.0	-1.605777e-07	-3.595327e-12	82.36578321456909	
-3.0	-5.0	-1.781845e-07	3.455906e-11	83.4939637184143	
-3.5	-5.0	-1.83133e-07	-5.547112e-11	84.63396263122559	
-4.0	-5.0	-1.926969e-07	-5.222811e-11	85.43895554542542	
-4.5	-5.0	-1.95342e-07	5.13272e-11	86.46895432472229	
-5.0	-5.0	-1.983133e-07	-4.735468e-11	87.27896666526794	
