Measurement:	T3T1_Out
Date:	2022-04-29	Time:	17:16:30
#################################################################################
V_Drain	V_Gate	I_Drain	I_Gate	t_Time	
0.0	0.0	1.030965e-12	-3.966132e-12	0.5047955513000488	
-0.5	0.0	-1.628692e-10	-1.428269e-12	1.957679033279419	
-1.0	0.0	-1.361638e-10	7.506346e-12	3.37202787399292	
-1.5	0.0	-1.475983e-10	-4.53397e-12	4.791876554489136	
-2.0	0.0	-1.852271e-10	4.027082e-13	6.20201849937439	
-2.5	0.0	-2.359562e-10	-9.009928e-13	7.612018346786499	
-3.0	0.0	-2.326131e-10	-2.986909e-12	9.03201150894165	
-3.5	0.0	-2.897964e-10	-1.09018e-11	10.442008018493652	
-4.0	0.0	-3.169431e-10	-4.980116e-12	11.872004747390747	
-4.5	0.0	-4.00437e-10	-5.055447e-12	13.29200553894043	
-5.0	0.0	-4.003963e-10	1.032227e-11	14.711998701095581	
0.0	-1.0	8.627882e-12	8.840979e-11	16.151998043060303	
-0.5	-1.0	-4.351475e-09	-2.861815e-12	17.151994705200195	
-1.0	-1.0	-8.461368e-09	-2.751587e-12	18.121989250183105	
-1.5	-1.0	-1.014485e-08	1.024335e-11	19.861986875534058	
-2.0	-1.0	-9.815972e-09	-1.504238e-12	21.281985759735107	
-2.5	-1.0	-1.09506e-08	8.363874e-12	22.25198459625244	
-3.0	-1.0	-1.002253e-08	6.136349e-12	23.66198182106018	
-3.5	-1.0	-1.119712e-08	1.427493e-11	24.641977548599243	
-4.0	-1.0	-1.159228e-08	2.710666e-13	25.621978044509888	
-4.5	-1.0	-1.128816e-08	-3.552211e-12	26.61194348335266	
-5.0	-1.0	-1.140021e-08	4.471447e-12	27.601969242095947	
0.0	-2.0	8.906428e-12	-4.64406e-12	29.25197148323059	
-0.5	-2.0	-1.245548e-08	4.180536e-12	31.00196146965027	
-1.0	-2.0	-2.441521e-08	2.868209e-13	32.42195749282837	
-1.5	-2.0	-3.01631e-08	-1.351502e-11	33.84195518493652	
-2.0	-2.0	-3.729999e-08	1.788937e-11	35.251954793930054	
-2.5	-2.0	-4.095894e-08	-3.175521e-11	36.66194796562195	
-3.0	-2.0	-4.154952e-08	-6.532971e-12	38.081945180892944	
-3.5	-2.0	-4.287719e-08	6.069411e-12	39.50194478034973	
-4.0	-2.0	-4.286309e-08	4.980122e-12	40.91193985939026	
-4.5	-2.0	-4.334713e-08	4.597711e-12	42.33193778991699	
-5.0	-2.0	-4.099041e-08	1.74117e-12	43.7719361782074	
0.0	-3.0	1.472106e-11	-4.232672e-12	45.55189919471741	
-0.5	-3.0	-2.015311e-08	-1.926573e-12	47.30192494392395	
-1.0	-3.0	-3.863111e-08	-1.134218e-11	48.72192168235779	
-1.5	-3.0	-5.721961e-08	-9.024485e-12	50.15191984176636	
-2.0	-3.0	-7.286981e-08	1.29528e-11	51.57191777229309	
-2.5	-3.0	-8.046936e-08	2.574036e-11	52.991912841796875	
-3.0	-3.0	-8.736765e-08	1.578032e-11	54.40191125869751	
-3.5	-3.0	-9.076915e-08	-3.231726e-11	55.81190872192383	
-4.0	-3.0	-9.156199e-08	7.089173e-12	57.22190189361572	
-4.5	-3.0	-9.108737e-08	-1.612821e-11	58.631900787353516	
-5.0	-3.0	-8.965922e-08	-2.914782e-11	60.05189895629883	
0.0	-4.0	1.930546e-11	-4.93957e-12	61.38182306289673	
-0.5	-4.0	-2.305234e-08	1.43318e-11	63.12188935279846	
-1.0	-4.0	-4.703312e-08	-2.347528e-11	64.5518856048584	
-1.5	-4.0	-7.080164e-08	-8.821701e-12	65.97188186645508	
-2.0	-4.0	-9.439183e-08	-2.855684e-11	67.39188027381897	
-2.5	-4.0	-1.112942e-07	1.759388e-11	69.11187481880188	
-3.0	-4.0	-1.286804e-07	1.226909e-11	70.25187683105469	
-3.5	-4.0	-1.38733e-07	-2.441973e-11	71.37187218666077	
-4.0	-4.0	-1.414605e-07	9.42999e-12	72.49187111854553	
-4.5	-4.0	-1.463081e-07	-6.167945e-12	73.62186741828918	
-5.0	-4.0	-1.413118e-07	4.728861e-11	74.75186419487	
0.0	-5.0	1.627628e-11	-5.397318e-12	76.51171350479126	
-0.5	-5.0	-2.370409e-08	-2.053762e-11	78.2518584728241	
-1.0	-5.0	-4.841874e-08	1.611639e-11	79.66185069084167	
-1.5	-5.0	-7.244402e-08	1.874435e-12	81.07184743881226	
-2.0	-5.0	-9.619274e-08	1.29528e-11	82.51184940338135	
-2.5	-5.0	-1.114205e-07	2.083278e-11	84.21184182167053	
-3.0	-5.0	-1.316462e-07	-2.384316e-12	85.34184193611145	
-3.5	-5.0	-1.425572e-07	-1.015437e-11	86.46183776855469	
-4.0	-5.0	-1.57067e-07	-1.009063e-11	87.59022617340088	
-4.5	-5.0	-1.670172e-07	3.505538e-13	88.72022867202759	
-5.0	-5.0	-1.637441e-07	1.67943e-11	89.84022068977356	
